id,name,grade,description,code,eftId,genderNum,quality,baseAttack,attackGrow,baseDefense,defendGrow,baseHp,hpGrow,baseMagic,mpGrow,geniusMagicType,spiritToRecruit,relationName1,relationDescription1,karma1DemandId,relationName2,relationDescription2,karma2DemandId,relationName3,relationDescription3,karma3DemandId,relationName4,relationDescription4,karma4DemandId,relationName5,relationDescription5,karma5DemandId,relationName6,relationDescription6,karma6DemandId,relationName7,relationDescription7,karma7DemandId,relationName8,relationDescription8,karma8DemandId,maxJueweiDressLevel,compelPrice,cardMeritNum,spiritMeritNum,decomposeRende,decomposeSpiritRende,arcaneTalentId1,arcaneTalentId2,arcaneTalentId3,arcaneTalentId4,arcaneTalentId5,arcaneTalentId6,arcaneTalentId7,arcaneTalentId8,arcaneTalentId9,arcaneTalentId10,arcaneTalentId11,arcaneTalentId12,arcaneTalentId13,arcaneTalentId14,arcaneTalentId15,armType,armCode,compatibility,camp,campNum,dialogue,dub,acquire,showMultiMifa,type,attackSpeed,attackRange,tfAttackEc,canAwake,awakeLevel1,awakeGrade1,awakeAttackGrow1,awakePowerGrow1,awakeMilitaryGrow1,awakeDefendGrow1,AwakeGeniusMagicType1,awakeTalent1,awakeLevel2,awakeGrade2,awakeAttackGrow2,awakePowerGrow2,awakeMilitaryGrow2,awakeDefendGrow2,AwakeGeniusMagicType2,awakeTalent2,awakeLevel3,awakeGrade3,awakeAttackGrow3,awakePowerGrow3,awakeMilitaryGrow3,awakeDefendGrow3,AwakeGeniusMagicType3,awakeTalent3,awakeLevel4,awakeGrade4,awakeAttackGrow4,awakePowerGrow4,awakeMilitaryGrow4,awakeDefendGrow4,AwakeGeniusMagicType4,awakeTalent4,yuanShenMaxLevel,mingGeMaxLevel,evolutionToAwark1,evolutionToAwark2,evolutionToAwark3,evolutionToAwark4,ascendingStarMagicUnlockLevel,globalTalentIds,isDanjiang,hasEvolved,gradeNeedStr1,gradeNeedStr2,gradeNeedStr3,gradeNeedStr4,gradeNeedStr5,gradeNeedStr6,gradeNeedStr7,gradeNeedStr8,gradeNeedStr9,gradeNeedStr10,gradeNeedStr11,gradeNeedStr12,gradeNeedStr13,gradeNeedStr14,gradeNeedStr15,karma1DemandTypeInt,karma2DemandTypeInt,karma3DemandTypeInt,karma4DemandTypeInt,karma5DemandTypeInt,karma6DemandTypeInt,awakeNeedStr1,awakeNeedStr2,awakeNeedStr3,awakeNeedStr4,yuanShenNeedStr0,yuanShenNeedStr1,yuanShenNeedStr2,yuanShenNeedStr3,yuanShenNeedStr4,yuanShenNeedStr5,yuanShenNeedStr6,yuanShenNeedStr7,yuanShenTalent0,yuanShenTalent1,yuanShenTalent2,yuanShenTalent3,yuanShenTalent4,yuanShenTalent5,yuanShenTalent6,yuanShenTalent7,mingGeNeedStr0,mingGeNeedStr1,mingGeNeedStr2,mingGeNeedStr3,mingGeNeedStr4,mingGeNeedStr5,mingGeNeedStr6,mingGeNeedStr7,mingGeTalent0,mingGeTalent1,mingGeTalent2,mingGeTalent3,mingGeTalent4,mingGeTalent5,mingGeTalent6,mingGeTalent7,karma7DemandTypeInt,karma8DemandTypeInt,
15172,灵祈,46,女神特工,friend224,friend224,1,5,1180,59.0,740,37.0,3320,166.0,2040,102.0,21116,400,女神特工,灵祈身为女神特工，威力+30%,0,正义联盟战甲,装备#30101#，军力+30%,30101,女神惩戒鞭,装备#30063#，攻击+35%,30063,全息夜视仪,装备#30149#，防御+35%,30149,姐妹同心,装备统御核心#20087#，#20091#，威力+35%,20087，20091,,装备座驾#60043#，攻击+35%,60043,,,,,,,300,90000,72000,180,4000,10,226,106,86,80767,1855,1905,1859,80586,80226,1859,1909,1952,559,533,565,0,army007,55,古,4,一身转战三千里，一剑曾当百万师。,,,以战养战6;长驱而进6,2,3,22,240,2,3,50,70.0,120.0,166.0,37.0,21117,,5,55,84.0,144.0,199.0,44.0,21118,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:960,100:1440,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,2,6,7:40216:8,7:40223:12,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80246,1105,1405,1205,1005,1305,628,81461,0,0,
15174,桃,46,女神特工,friend227,friend227,1,5,1900,95.0,700,35.0,2800,140.0,1200,60.0,21122,400,女神特工,桃身为女神特工，威力+30%,0,蝙蝠头罩,装备#30143#，军力+30%,30143,重型狙击枪,装备#30049#，攻击+35%,30049,纳米飞刃套装,装备#30105#，防御+30%,30105,幻彩,装备座驾#60027#，攻击+35%,60027,,装备统御核心#20090#，威力+35%,20090,,,,,,,300,90000,72000,180,4000,10,206,106,86,80767,1855,1905,1859,80246,80226,1859,1909,1952,559,533,565,0,army007,55,古,4,敌攻而我救，是致于人，乃兵家所忌。,,,一战破奴6;将亡遗恨6,1,4,22,50,2,3,50,110.0,70.0,140.0,35.0,21123,,5,55,132.0,84.0,168.0,42.0,21124,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,7,7,100:960,100:1440,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,6,2,7:40216:8,7:40223:12,,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80266;80286,1105,1405,1205,1005,1305,628,81461,0,0,
15213,结镜,30,女神特工,friend435,,0,5,840,42.0,440,22.0,1780,89.0,1640,82.0,22106,400,女神特工,结镜身为女神特工，威力+30%,0,钛合金钢盔,装备#30134#，军力+30%,30134,女王之鞭,装备#30044#，攻击+30%,30044,北斗防护服,装备#30092#，防御+30%,30092,姐妹同心,与#15214#，#15216#齐上阵，攻击+30%,15214，15216,,与#15214#，#15216#齐上阵，军力+30%,15214，15216,,,,,,,300,90000,72000,180,2000,5,246,106,86,80767,1855,1905,1859,80666，81240,80226,1859,1909,1952,559,533,565,1,army004,55,群,4,为了荣耀而战,,7|9:70:451,倾国倾城6;水之律动6,3,5,22,80,0,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,,,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,
15214,贝西卜,30,女神特工,friend436,hongyan299,0,5,880,44.0,380,19.0,1800,90.0,1700,85.0,22107,400,女神特工,贝西卜身为女神特工，威力+30%,0,军用头盔,装备#30137#，军力+30%,30137,魔刃吉他,装备#30045#，攻击+30%,30045,壁虎重型战服,装备#30093#，防御+30%,30093,姐妹同心,与#15213#，#15216#齐上阵，攻击+30%,15213，15216,,与#15213#，#15216#齐上阵，军力+30%,15213，15216,,,,,,,300,90000,72000,180,2000,5,226,106,86,80767,1855,1905,1859,80626,80226,1859,1909,1952,559,533,565,1,army004,55,群,4,为了荣耀而战,,7|9:70:451,恋爱之风6;灵光扇舞6,2,3,22,240,0,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,,,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,
15215,莎拉,30,女神特工,friend437,hongyan286,0,5,760,38.0,640,32.0,2080,104.0,1120,56.0,22108,400,女神特工,莎拉身为女神特工，威力+30%,0,皇冠,装备#30138#，军力+30%,30138,电磁步枪,装备#30038#，攻击+30%,30038,金鹰战斗服,装备#30086#，防御+30%,30086,姐妹同心,与#15216#齐上阵，攻击+30%,15216,,与#15216#齐上阵，军力+30%,15216,,,,,,,300,90000,72000,180,2000,5,246,106,86,80767,1855,1905,1859,80746,80226,1859,1909,1952,559,533,565,0,army007,55,群,4,为了荣耀而战,,7|9:70:451,森林韵律6;长歌风灵6,1,4,22,50,0,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,,,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,
15216,虚,30,女神特工,friend434,friend434,0,5,860,43.0,440,22.0,1840,92.0,1620,81.0,22103,400,女神特工,虚身为女神特工，威力+30%,0,女仆长发带,装备#30139#，军力+30%,30139,镭射步枪,装备#30039#，攻击+30%,30039,苍鹭重型战服,装备#30087#，防御+30%,30087,姐妹同心,与#15215#齐上阵，攻击+30%,15215,,与#15215#齐上阵，军力+30%,15215,,,,,,,300,90000,72000,180,2500,6,206,106,86,80767,1855,1905,1859,80586,80226,1859,1909,1952,559,533,565,2,army001,55,群,4,为了荣耀而战,,7|9:70:451,霓裳终曲6;仙气涌动6,1,4,22,50,0,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,,,0,0,,,,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,
15217,巴雷特,36,女神特工,friend438,hongyan284,0,5,960,48.0,700,35.0,2260,113.0,1640,82.0,25049,400,女神特工,巴雷特身为女神特工，威力+30%,0,防爆头盔,装备#30133#，军力+30%,30133,女神惩戒鞭,装备#30063#，攻击+30%,30063,复仇联盟战车,装备#60040#，防御+30%,60040,姐妹同心,与#15218#，#15219#齐上阵，攻击+30%,15218，15219,,装备#20102#，威力+30%,20102,,,,,,,300,90000,72000,180,3000,7,26,106,86,80767,1855,1905,1859,80406,80226,1859,1909,1952,559,533,565,0,army007,55,群,4,为了荣耀而战,,7|9:70:451,墨灵舞动6;若隐若现6,2,3,22,240,4,1,42,64.0,109.0,113.0,35.0,25050,,2,46,75.0,127.0,113.0,35.0,25051,,3,50,86.0,145.0,113.0,35.0,25052,,5,55,103.0,174.0,135.0,42.0,25053,1005，1105，1205，1305，1405,7,7,60:240,100:480,100:960,100:1440,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,6,1,2,7:40216:2,7:40216:4,7:40216:8,7:40223:12,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,81307,1105,1405,1205,1005,1305,628,81461,0,0,
15218,范西哲,36,女神特工,friend439,friend439,0,5,1040,52.0,580,29.0,2300,115.0,1680,84.0,25054,400,女神特工,范西哲身为女神特工，威力+30%,0,魔女神之冠,装备#30148#，军力+30%,30148,女神医疗箱,装备#30059#，攻击+30%,30059,黑神战甲套装,装备#30100#，攻击+30%,30100,姐妹同心,与#15217#，#15219#齐上阵，攻击+30%,15217，15219,,装备#20094#，威力+30%,20094,,,,,,,300,90000,72000,180,3000,7,246,106,86,80767,1855,1905,1859,80366，80286,80226,1859,1909,1952,559,533,565,1,army004,55,群,4,为了荣耀而战,,7|9:70:451,爱意萌动6;怦然心动6,3,5,22,80,4,1,42,69.0,109.0,115.0,29.0,25055,,2,46,80.0,127.0,115.0,29.0,25056,,3,50,91.0,145.0,115.0,29.0,25057,,5,55,109.0,174.0,138.0,34.0,25058,1005，1105，1205，1305，1405,7,7,60:240,100:480,100:960,100:1440,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,1,2,7:40216:2,7:40216:4,7:40216:8,7:40223:12,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80546,1105,1405,1205,1005,1305,628,81461,0,0,
15219,雾,36,女神特工,friend445,friend445,1,5,1160,58.0,560,28.0,2040,102.0,1760,88.0,25059,400,女神特工,雾身为女神特工，威力+30%,0,兔女神之冠,装备#30146#，军力+30%,30146,金属风暴,装备#30057#，攻击+30%,30057,复仇联盟战甲,装备#30103#，防御+30%,30103,姐妹同心,与#15217#，#15218#齐上阵，攻击+30%,15217，15218,,装备#20092#，威力+30%,20092,,,,,,,300,90000,72000,180,3000,7,226,106,86,80767,1855,1905,1859,80146，80166,80226,1859,1909,1952,559,533,565,2,army001,55,群,4,为了荣耀而战,,7|9:70:451,越战越勇6;奋勇之辉6,1,4,22,50,4,1,42,75.0,112.0,102.0,28.0,25060,,2,46,86.0,130.0,102.0,28.0,25061,,3,50,98.0,146.0,102.0,28.0,25062,,5,55,117.0,175.0,122.0,33.0,25063,1005，1105，1205，1305，1405,7,7,60:240,100:480,100:960,100:1440,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,5,3,4,1,2,7:40216:2,7:40216:4,7:40216:8,7:40223:12,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80686,1105,1405,1205,1005,1305,628,81461,0,0,
15236,春季女神,42,燕草如碧丝，秦桑低绿枝。,friend460,friend460,0,5,1080,54.0,680,34.0,3040,152.0,1840,92.0,22087,400,春季女神,身为春季女神，威力+30%,0,复仇联盟战甲,装备#30103#，军力+30%,30103,金属风暴,装备#30057#，攻击+30%,30057,遁甲天书星爵头盔,装备#30147#，防御+30%,30147,冬去春来,与#15239#齐上阵，军力+30%,15239,,装备#20102#，威力+30%,20102,,,,,,,300,90000,72000,180,3500,8,206,106,86,80767,1855,1905,1859,80586,80226,1859,1909,1952,559,533,565,0,army006,40,群,4,春之祝福,,9,春日6;女神之音6,1,4,22,50,3,2,46,65.0,110.0,152.0,34.0,22088,,3,50,76.0,128.0,152.0,34.0,22089,,5,55,91.0,153.0,182.0,40.0,22090,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:960,100:1440,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:4,7:40216:8,7:40223:12,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80006,1105,1405,1205,1005,1305,628,81461,0,0,
15237,夏季女神,42,首夏犹清和，芳草亦未歇。,friend459,friend459,0,5,1060,53.0,740,37.0,3040,152.0,1760,88.0,22091,400,夏季女神,身为夏季女神，威力+30%,0,东方女神套装,装备#30107#，军力+30%,30107,魔刃吉他,装备#30045#，攻击+30%,30045,女仆长发带,装备#30139#，防御+30%,30139,艳阳高照,与#15236#齐上阵，军力+30%,15236,,装备#20094#，威力+30%,20094,,,,,,,300,90000,72000,180,3500,8,26,106,86,80767,1855,1905,1859,80406,80226,1859,1909,1952,559,533,565,1,army008,55,群,4,夏之炎心,,9,夏炎6;女神之风6,2,3,22,240,3,2,46,64.0,106.0,152.0,37.0,22092,,3,50,75.0,124.0,152.0,37.0,22093,,5,55,90.0,148.0,182.0,44.0,22094,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:960,100:1440,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:4,7:40216:8,7:40223:12,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80726,1105,1405,1205,1005,1305,628,81461,0,0,
15238,秋季女神,42,袅袅兮秋风，洞庭波兮木叶下。,friend461,friend461,0,5,1080,54.0,680,34.0,3040,152.0,1840,92.0,22095,400,秋季女神,身为秋季女神，威力+30%,0,正义联盟战甲,装备#30101#，军力+30%,30101,小型狙击枪,装备#30028#，攻击+30%,30028,花嫁桂冠,装备#30141#，防御+30%,30141,秋风萧瑟,与#15237#齐上阵，军力+30%,15237,,装备#20092#，威力+30%,20092,,,,,,,300,90000,72000,180,3500,8,246,106,86,80767,1855,1905,1859,80626,80226,1859,1909,1952,559,533,565,2,army004,50,群,4,秋之思念,,9,秋风6;女神之舞6,0,1,22,100,3,2,46,65.0,110.0,152.0,34.0,22096,,3,50,76.0,128.0,152.0,34.0,22097,,5,55,91.0,153.0,182.0,40.0,22098,1005，1105，1205，1305，1405,0,0,0.0,0.0,0.0,0.0,,,7,7,100:480,100:960,100:1440,,6，10，15，20,2221，2222，2223，2224,0,0,7:40018:16,7:40018:32,7:40018:64|7:40097:16,7:40018:96|7:40097:24,7:40018:160|7:40097:40|7:40098:10,7:40018:256|7:40097:64|7:40098:16,7:40018:416|7:40097:104|7:40098:26,7:40018:672|7:40097:168|7:40098:42,7:40018:1088|7:40097:272|7:40098:68,7:40018:1760|7:40097:440|7:40098:110,7:40018:2400|7:40097:600|7:40098:150,7:40018:3200|7:40097:800|7:40098:200,7:40018:4000|7:40097:1000|7:40098:250,7:40018:4800|7:40097:1200|7:40098:300,7:40018:5600|7:40097:1400|7:40098:350,8,4,3,5,1,2,7:40216:4,7:40216:8,7:40223:12,,,7:40230:960,7:40230:1600,7:40230:2560|7:40231:640,7:40230:4160|7:40231:1040,7:40230:6720|7:40231:1680|7:40232:420,7:40230:10880|7:40231:2720|7:40232:680,7:40230:17600|7:40231:4400|7:40232:1100,80352,1105,1405,1205,1005,1305,628,81407,,7:43086:960,7:43086:1600,7:43086:2560|7:43087:640,7:43086:4160|7:43087:1040,7:43086:6720|7:43087:1680|7:43088:420,7:43086:10880|7:43087:2720|7:43088:680,7:43086:17600|7:43087:4400|7:43088:1100,80006,1105,1405,1205,1005,1305,628,81461,0,0,
